
Image 4780 |  PSNR - 24.2766588889329 | MSE - 728.6781158447266 | MAE - 2130803.0
Image 4781 |  PSNR - 26.58621739645153 | MSE - 428.1341552734375 | MAE - 1765934.0
Image 4782 |  PSNR - 29.988862504279794 | MSE - 195.57591247558594 | MAE - 1133557.0
Image 4783 |  PSNR - 34.85524174320571 | MSE - 63.778961181640625 | MAE - 601048.0
Image 4784 |  PSNR - 30.18548045559018 | MSE - 186.91905212402344 | MAE - 980653.0
Image 4785 |  PSNR - 34.89821586717705 | MSE - 63.150970458984375 | MAE - 617954.0
Image 4786 |  PSNR - 31.800379251063326 | MSE - 128.87351989746094 | MAE - 760525.0
Image 4787 |  PSNR - 33.65602151863298 | MSE - 84.06195068359375 | MAE - 647876.0
Image 4788 |  PSNR - 28.47476412989944 | MSE - 277.1565856933594 | MAE - 1448382.0
Image 4789 |  PSNR - 36.19631877721297 | MSE - 46.83491516113281 | MAE - 469087.0
Image 4790 |  PSNR - 20.177465520475142 | MSE - 1872.643310546875 | MAE - 3580872.0
Image 4791 |  PSNR - 32.87995003616231 | MSE - 100.50938415527344 | MAE - 695659.0
Image 4792 |  PSNR - 34.397938239997885 | MSE - 70.861083984375 | MAE - 613412.0
Image 4793 |  PSNR - 32.20736682931006 | MSE - 117.3450927734375 | MAE - 818980.0
Image 4794 |  PSNR - 33.2215005125832 | MSE - 92.90766906738281 | MAE - 717787.0
Image 4795 |  PSNR - 32.859836585649305 | MSE - 100.9759521484375 | MAE - 845334.0
Image 4796 |  PSNR - 34.91090119554689 | MSE - 62.96678161621094 | MAE - 524505.0
Image 4797 |  PSNR - 23.39042034121512 | MSE - 893.6337890625 | MAE - 2193626.0
Image 4798 |  PSNR - 27.444695341340584 | MSE - 351.3436279296875 | MAE - 1325606.0
Image 4799 |  PSNR - 38.466822284550105 | MSE - 27.766387939453125 | MAE - 335874.0
Image 4800 |  PSNR - 33.50976860641485 | MSE - 86.94102478027344 | MAE - 710919.0
Image 4801 |  PSNR - 20.20818259046807 | MSE - 1859.445083618164 | MAE - 3079109.0
Image 4802 |  PSNR - 30.51172946031045 | MSE - 173.391845703125 | MAE - 1028510.0
Image 4803 |  PSNR - 28.81725712002992 | MSE - 256.1391143798828 | MAE - 984351.0
Image 4804 |  PSNR - 35.035951194885186 | MSE - 61.17958068847656 | MAE - 602873.0
Image 4805 |  PSNR - 28.423864892468906 | MSE - 280.42396545410156 | MAE - 1324063.0
Image 4806 |  PSNR - 34.26828104190757 | MSE - 73.00851440429688 | MAE - 661748.0
Image 4807 |  PSNR - 26.26277477330791 | MSE - 461.23699951171875 | MAE - 1467430.0
Image 4808 |  PSNR - 30.062609567082966 | MSE - 192.28289794921875 | MAE - 989372.0
Image 4809 |  PSNR - 49.24346797614966 | MSE - 2.32196044921875 | MAE - 121502.0
Image 4810 |  PSNR - 31.60438470893388 | MSE - 134.82273864746094 | MAE - 878235.0
Image 4811 |  PSNR - 34.109069948396545 | MSE - 75.73464965820312 | MAE - 709378.0
Image 4812 |  PSNR - 34.758220322746446 | MSE - 65.21981811523438 | MAE - 603608.0
Image 4813 |  PSNR - 39.05128486273077 | MSE - 24.270187377929688 | MAE - 396997.0
Image 4814 |  PSNR - 37.45628523578985 | MSE - 35.04072570800781 | MAE - 458039.0
Image 4815 |  PSNR - 40.45903651992691 | MSE - 17.55084228515625 | MAE - 302072.0
Image 4816 |  PSNR - 27.713658124698664 | MSE - 330.2446594238281 | MAE - 1464572.0
Image 4817 |  PSNR - 22.140214428473666 | MSE - 1191.736312866211 | MAE - 2547067.0
Image 4818 |  PSNR - 26.328560460150882 | MSE - 454.30296325683594 | MAE - 1463167.0
Image 4819 |  PSNR - 38.229539230448644 | MSE - 29.325653076171875 | MAE - 378224.0
Image 4820 |  PSNR - 34.04567367173466 | MSE - 76.84829711914062 | MAE - 699298.0
Image 4821 |  PSNR - 26.26633519788956 | MSE - 460.85902404785156 | MAE - 1617293.0
Image 4822 |  PSNR - 30.621628739148903 | MSE - 169.05917358398438 | MAE - 922428.0
Image 4823 |  PSNR - 35.5622375055059 | MSE - 54.19732666015625 | MAE - 546320.0
Image 4824 |  PSNR - 30.61695452341499 | MSE - 169.24122619628906 | MAE - 878643.0
Image 4825 |  PSNR - 26.947646522315523 | MSE - 393.9462432861328 | MAE - 1395665.0
Image 4826 |  PSNR - 32.51367047789372 | MSE - 109.35397338867188 | MAE - 751702.0
Image 4827 |  PSNR - 33.65790286786452 | MSE - 84.02554321289062 | MAE - 631514.0
Image 4828 |  PSNR - 25.371906620798725 | MSE - 566.2535705566406 | MAE - 2144808.0
Image 4829 |  PSNR - 27.461854717110135 | MSE - 349.9581756591797 | MAE - 1524155.0
Image 4830 |  PSNR - 27.18266731670514 | MSE - 373.19419860839844 | MAE - 1442571.0
Image 4831 |  PSNR - 30.454768213511727 | MSE - 175.68099975585938 | MAE - 1020802.0
Image 4832 |  PSNR - 31.760344368126276 | MSE - 130.0670166015625 | MAE - 871112.0
Image 4833 |  PSNR - 26.703418131269075 | MSE - 416.7348327636719 | MAE - 1627716.0
Image 4834 |  PSNR - 32.3400856649958 | MSE - 113.81330871582031 | MAE - 818387.0
Image 4835 |  PSNR - 28.47660200054048 | MSE - 277.03932189941406 | MAE - 1350839.0
Image 4836 |  PSNR - 36.596815958062614 | MSE - 42.70906066894531 | MAE - 354919.0
Image 4837 |  PSNR - 39.517006820863905 | MSE - 21.802230834960938 | MAE - 365315.0
Image 4838 |  PSNR - 34.238783940464415 | MSE - 73.50607299804688 | MAE - 637790.0
Image 4839 |  PSNR - 30.36185380453486 | MSE - 179.48007202148438 | MAE - 1124814.0
Image 4840 |  PSNR - 29.703431995435082 | MSE - 208.86151123046875 | MAE - 919350.0
Image 4841 |  PSNR - 23.082859251315426 | MSE - 959.2144012451172 | MAE - 2164111.0
Image 4842 |  PSNR - 35.849629164292935 | MSE - 50.72694396972656 | MAE - 515283.0
Image 4843 |  PSNR - 38.65426020827843 | MSE - 26.593505859375 | MAE - 398838.0
Image 4844 |  PSNR - 20.056141180433734 | MSE - 1925.6949768066406 | MAE - 3438076.0
Image 4845 |  PSNR - 27.080234089741424 | MSE - 382.1010284423828 | MAE - 1495415.0
Image 4846 |  PSNR - 30.599263512906777 | MSE - 169.93203735351562 | MAE - 918006.0
Image 4847 |  PSNR - 32.52907674032285 | MSE - 108.96673583984375 | MAE - 828390.0
Image 4848 |  PSNR - 36.16315386807349 | MSE - 47.193939208984375 | MAE - 554372.0
Image 4849 |  PSNR - 32.12318345191744 | MSE - 119.64189147949219 | MAE - 753553.0
Image 4850 |  PSNR - 33.56936421199364 | MSE - 85.75613403320312 | MAE - 548642.0
Image 4851 |  PSNR - 30.9970791149645 | MSE - 155.05783081054688 | MAE - 940758.0
Image 4852 |  PSNR - 22.345216592152155 | MSE - 1136.7892456054688 | MAE - 2483300.0
Image 4853 |  PSNR - 33.6387953666661 | MSE - 84.39604187011719 | MAE - 475695.0
Image 4854 |  PSNR - 28.084442293814263 | MSE - 303.2196807861328 | MAE - 1342665.0
Image 4855 |  PSNR - 28.536984162110805 | MSE - 273.2141571044922 | MAE - 1244689.0
Image 4856 |  PSNR - 34.81364464171995 | MSE - 64.39277648925781 | MAE - 637989.0
Image 4857 |  PSNR - 34.209298681995534 | MSE - 74.00682067871094 | MAE - 595209.0
Image 4858 |  PSNR - 27.397092411739514 | MSE - 355.21588134765625 | MAE - 1498150.0
Image 4859 |  PSNR - 30.461854919563326 | MSE - 175.39456176757812 | MAE - 922606.0
Image 4860 |  PSNR - 29.916421827066124 | MSE - 198.86549377441406 | MAE - 1031089.0
Image 4861 |  PSNR - 25.834334646202265 | MSE - 509.0590362548828 | MAE - 1730449.0
Image 4862 |  PSNR - 29.763528927702858 | MSE - 205.99122619628906 | MAE - 1154833.0
Image 4863 |  PSNR - 25.638167109935775 | MSE - 532.5800628662109 | MAE - 1473179.0
Image 4864 |  PSNR - 25.90737214810919 | MSE - 500.56951904296875 | MAE - 1606656.0
Image 4865 |  PSNR - 33.439252064817495 | MSE - 88.36421203613281 | MAE - 731835.0
Image 4866 |  PSNR - 20.661065105512144 | MSE - 1675.3097076416016 | MAE - 2952555.0
Image 4867 |  PSNR - 22.43010242121577 | MSE - 1114.785659790039 | MAE - 2653991.0
Image 4868 |  PSNR - 28.383276822310734 | MSE - 283.05702209472656 | MAE - 1365251.0
Image 4869 |  PSNR - 36.82450532264469 | MSE - 40.527618408203125 | MAE - 469326.0
Image 4870 |  PSNR - 25.06439053264062 | MSE - 607.8026123046875 | MAE - 1820506.0
Image 4871 |  PSNR - 20.690992800358895 | MSE - 1663.8046569824219 | MAE - 3388118.0
Image 4872 |  PSNR - 36.424700421925024 | MSE - 44.43565368652344 | MAE - 500845.0
Image 4873 |  PSNR - 34.50429690576282 | MSE - 69.14677429199219 | MAE - 617485.0
Image 4874 |  PSNR - 34.278149607439296 | MSE - 72.84280395507812 | MAE - 622056.0
Image 4875 |  PSNR - 22.852989743873447 | MSE - 1011.3527069091797 | MAE - 2186889.0
Image 4876 |  PSNR - 35.61668637064069 | MSE - 53.52207946777344 | MAE - 568213.0
Image 4877 |  PSNR - 29.525574524044245 | MSE - 217.59262084960938 | MAE - 975194.0
Image 4878 |  PSNR - 30.80325712719906 | MSE - 162.13467407226562 | MAE - 946150.0
Image 4879 |  PSNR - 32.8435639053177 | MSE - 101.35501098632812 | MAE - 773950.0
Image 4880 |  PSNR - 33.11325082310957 | MSE - 95.25253295898438 | MAE - 729610.0
Image 4881 |  PSNR - 32.50341701781156 | MSE - 109.61245727539062 | MAE - 763236.0
Image 4882 |  PSNR - 26.311131191793507 | MSE - 456.1298522949219 | MAE - 1621926.0
Image 4883 |  PSNR - 39.264340626716866 | MSE - 23.1082763671875 | MAE - 382866.0
Image 4884 |  PSNR - 32.34302820104397 | MSE - 113.73622131347656 | MAE - 848573.0
Image 4885 |  PSNR - 29.951734163874573 | MSE - 197.2550811767578 | MAE - 990615.0
Image 4886 |  PSNR - 30.454951539916685 | MSE - 175.673583984375 | MAE - 914738.0
Image 4887 |  PSNR - 21.002618497208914 | MSE - 1548.601821899414 | MAE - 2625249.0
Image 4888 |  PSNR - 33.152783001678735 | MSE - 94.38941955566406 | MAE - 778825.0
Image 4889 |  PSNR - 31.583374469995476 | MSE - 135.4765625 | MAE - 869452.0
Image 4890 |  PSNR - 34.28393668441358 | MSE - 72.74580383300781 | MAE - 708365.0
Image 4891 |  PSNR - 27.36917191021736 | MSE - 357.50689697265625 | MAE - 1386532.0
Image 4892 |  PSNR - 36.54647035200303 | MSE - 43.20704650878906 | MAE - 503199.0
Image 4893 |  PSNR - 31.96107669675879 | MSE - 124.19209289550781 | MAE - 686863.0
Image 4894 |  PSNR - 33.03385955321438 | MSE - 97.00981140136719 | MAE - 763731.0
Image 4895 |  PSNR - 21.922407393554856 | MSE - 1253.0282897949219 | MAE - 3001850.0
Image 4896 |  PSNR - 29.94403896845952 | MSE - 197.6049041748047 | MAE - 1070837.0
Image 4897 |  PSNR - 32.77979639838086 | MSE - 102.85418701171875 | MAE - 711748.0
Image 4898 |  PSNR - 25.123053512540714 | MSE - 599.6478271484375 | MAE - 1840096.0
Image 4899 |  PSNR - 28.267917640859558 | MSE - 290.67645263671875 | MAE - 1243214.0
Image 4900 |  PSNR - 29.163486432257017 | MSE - 236.5118865966797 | MAE - 1206387.0
Image 4901 |  PSNR - 30.56918399688375 | MSE - 171.1130828857422 | MAE - 988965.0
Image 4902 |  PSNR - 30.70456037446639 | MSE - 165.8614959716797 | MAE - 928919.0
Image 4903 |  PSNR - 31.2129032910933 | MSE - 147.54051208496094 | MAE - 896637.0
Image 4904 |  PSNR - 39.04785133780184 | MSE - 24.289382934570312 | MAE - 260933.0
Image 4905 |  PSNR - 49.458200168916164 | MSE - 2.2099456787109375 | MAE - 116741.0
Image 4906 |  PSNR - 35.773993187078126 | MSE - 51.618133544921875 | MAE - 557502.0
Image 4907 |  PSNR - 27.185035680210625 | MSE - 372.99073791503906 | MAE - 1179843.0
Image 4908 |  PSNR - 38.62722281935666 | MSE - 26.75958251953125 | MAE - 373688.0
Image 4909 |  PSNR - 20.282967951196206 | MSE - 1827.6996154785156 | MAE - 2724472.0
Image 4910 |  PSNR - 28.820699447821045 | MSE - 255.93617248535156 | MAE - 1223421.0
Image 4911 |  PSNR - 32.79229299817034 | MSE - 102.55865478515625 | MAE - 700278.0
Image 4912 |  PSNR - 38.51138415217222 | MSE - 27.482940673828125 | MAE - 392910.0
Image 4913 |  PSNR - 28.553138891153218 | MSE - 272.1997528076172 | MAE - 1275789.0
Image 4914 |  PSNR - 32.0055443359211 | MSE - 122.92697143554688 | MAE - 834546.0
Image 4915 |  PSNR - 23.68483269105188 | MSE - 835.061279296875 | MAE - 2469588.0
Image 4916 |  PSNR - 35.193711696862024 | MSE - 58.9970703125 | MAE - 603064.0
Image 4917 |  PSNR - 31.697718915957367 | MSE - 131.9561767578125 | MAE - 835236.0
Image 4918 |  PSNR - 33.86915684961539 | MSE - 80.03610229492188 | MAE - 740000.0
Image 4919 |  PSNR - 27.614522254179153 | MSE - 337.86981201171875 | MAE - 1310482.0
Image 4920 |  PSNR - 30.111894019957695 | MSE - 190.11317443847656 | MAE - 1163099.0
Image 4921 |  PSNR - 17.740020107021557 | MSE - 3282.461227416992 | MAE - 4392055.0
Image 4922 |  PSNR - 34.102003921978564 | MSE - 75.85797119140625 | MAE - 588062.0
Image 4923 |  PSNR - 35.178522831185305 | MSE - 59.203765869140625 | MAE - 585518.0
Image 4924 |  PSNR - 35.468457540402795 | MSE - 55.38037109375 | MAE - 558966.0
Image 4925 |  PSNR - 33.112827852415435 | MSE - 95.26181030273438 | MAE - 723254.0
Image 4926 |  PSNR - 26.943094291322048 | MSE - 394.35939025878906 | MAE - 1486999.0
Image 4927 |  PSNR - 28.67092025206043 | MSE - 264.91685485839844 | MAE - 1177273.0
Image 4928 |  PSNR - 28.18536344612135 | MSE - 296.2547149658203 | MAE - 1284247.0
Image 4929 |  PSNR - 35.96318066138289 | MSE - 49.417816162109375 | MAE - 507446.0
Image 4930 |  PSNR - 30.580735538818114 | MSE - 170.65855407714844 | MAE - 1056031.0
Image 4931 |  PSNR - 27.222783783624603 | MSE - 369.7628173828125 | MAE - 1389098.0
Image 4932 |  PSNR - 31.748082432731607 | MSE - 130.4347686767578 | MAE - 907227.0
Image 4933 |  PSNR - 36.72633628921269 | MSE - 41.45414733886719 | MAE - 514651.0
Image 4934 |  PSNR - 31.781882959023772 | MSE - 129.42355346679688 | MAE - 897146.0
Image 4935 |  PSNR - 29.776724961847982 | MSE - 205.36627197265625 | MAE - 1094270.0
Image 4936 |  PSNR - 25.208675124245772 | MSE - 587.9414825439453 | MAE - 1768377.0
Image 4937 |  PSNR - 33.11429172904552 | MSE - 95.22970581054688 | MAE - 710274.0
Image 4938 |  PSNR - 39.12420917501117 | MSE - 23.866058349609375 | MAE - 339802.0
Image 4939 |  PSNR - 31.883238286545748 | MSE - 126.43804931640625 | MAE - 795870.0
Image 4940 |  PSNR - 31.363808452859942 | MSE - 142.50193786621094 | MAE - 844769.0
Image 4941 |  PSNR - 36.06943340795838 | MSE - 48.22344970703125 | MAE - 498508.0
Image 4942 |  PSNR - 34.79620724705923 | MSE - 64.65184020996094 | MAE - 557541.0
Image 4943 |  PSNR - 26.52660508449339 | MSE - 434.0513458251953 | MAE - 1617061.0
Image 4944 |  PSNR - 34.84030857106181 | MSE - 63.99864196777344 | MAE - 634519.0
Image 4945 |  PSNR - 30.893875414289557 | MSE - 158.78668212890625 | MAE - 983010.0
Image 4946 |  PSNR - 28.14596545232106 | MSE - 298.95448303222656 | MAE - 1380667.0
Image 4947 |  PSNR - 34.110253114198755 | MSE - 75.71401977539062 | MAE - 676406.0
Image 4948 |  PSNR - 32.44535790079864 | MSE - 111.08766174316406 | MAE - 716395.0
Image 4949 |  PSNR - 30.069925852317834 | MSE - 191.95924377441406 | MAE - 927103.0
Image 4950 |  PSNR - 29.843850441451405 | MSE - 202.21649169921875 | MAE - 1217574.0
Image 4951 |  PSNR - 25.267200738629214 | MSE - 580.0715179443359 | MAE - 2000901.0
Image 4952 |  PSNR - 34.91149585874926 | MSE - 62.958160400390625 | MAE - 637294.0
Image 4953 |  PSNR - 31.166948880441847 | MSE - 149.1099853515625 | MAE - 1003808.0
Image 4954 |  PSNR - 34.46831493182813 | MSE - 69.7220458984375 | MAE - 622952.0
Image 4955 |  PSNR - 27.605146344149787 | MSE - 338.6000213623047 | MAE - 1603845.0
Image 4956 |  PSNR - 34.36157573906269 | MSE - 71.45687866210938 | MAE - 617526.0
Image 4957 |  PSNR - 29.345963702045445 | MSE - 226.78025817871094 | MAE - 1188145.0
Image 4958 |  PSNR - 27.094727576913648 | MSE - 380.82798767089844 | MAE - 1265883.0
Image 4959 |  PSNR - 23.0216809312501 | MSE - 972.8223114013672 | MAE - 2063355.0
Image 4960 |  PSNR - 33.76756839229327 | MSE - 81.93034362792969 | MAE - 706011.0
Image 4961 |  PSNR - 29.097474864640414 | MSE - 240.13426208496094 | MAE - 1204417.0
Image 4962 |  PSNR - 32.121497747323296 | MSE - 119.68833923339844 | MAE - 768787.0
Image 4963 |  PSNR - 33.73272162800793 | MSE - 82.59037780761719 | MAE - 702921.0
Image 4964 |  PSNR - 32.23624342450749 | MSE - 116.56744384765625 | MAE - 753030.0
Image 4965 |  PSNR - 23.52105976435736 | MSE - 867.1528167724609 | MAE - 2460005.0
Image 4966 |  PSNR - 24.93521245225033 | MSE - 626.1528625488281 | MAE - 1857088.0
Image 4967 |  PSNR - 31.067121650515727 | MSE - 152.57713317871094 | MAE - 891407.0
Image 4968 |  PSNR - 31.34225427821736 | MSE - 143.2109375 | MAE - 890728.0
Image 4969 |  PSNR - 30.624918318008177 | MSE - 168.93116760253906 | MAE - 961599.0
Image 4970 |  PSNR - 25.47950817627131 | MSE - 552.3963470458984 | MAE - 2092699.0
Image 4971 |  PSNR - 31.27642286304679 | MSE - 145.39830017089844 | MAE - 801187.0
Image 4972 |  PSNR - 27.619303713411533 | MSE - 337.49803161621094 | MAE - 1434083.0
Image 4973 |  PSNR - 33.12558097424266 | MSE - 94.98248291015625 | MAE - 776160.0
Image 4974 |  PSNR - 36.55786097521029 | MSE - 43.0938720703125 | MAE - 504102.0
Image 4975 |  PSNR - 26.340160450488106 | MSE - 453.0911407470703 | MAE - 1778001.0
Image 4976 |  PSNR - 38.386477191583175 | MSE - 28.28485107421875 | MAE - 290746.0
Image 4977 |  PSNR - 32.658494942136926 | MSE - 105.76747131347656 | MAE - 733375.0
Image 4978 |  PSNR - 33.98641394278076 | MSE - 77.90408325195312 | MAE - 654288.0
Image 4979 |  PSNR - 27.28210275682008 | MSE - 364.7466735839844 | MAE - 1585220.0
Image 4980 |  PSNR - 29.40271534125168 | MSE - 223.83607482910156 | MAE - 1089319.0
Image 4981 |  PSNR - 26.17014563538295 | MSE - 471.1802215576172 | MAE - 1564349.0
Image 4982 |  PSNR - 29.99037736351677 | MSE - 195.50770568847656 | MAE - 1103659.0
Image 4983 |  PSNR - 39.25772696606764 | MSE - 23.14349365234375 | MAE - 406436.0
Image 4984 |  PSNR - 31.751522821574163 | MSE - 130.33148193359375 | MAE - 718524.0
Image 4985 |  PSNR - 31.506729789759646 | MSE - 137.88868713378906 | MAE - 895959.0
Image 4986 |  PSNR - 30.784916885392093 | MSE - 162.82081604003906 | MAE - 978337.0
Image 4987 |  PSNR - 32.55329559016969 | MSE - 108.36076354980469 | MAE - 766975.0
Image 4988 |  PSNR - 36.199490791176004 | MSE - 46.80072021484375 | MAE - 532490.0
Image 4989 |  PSNR - 31.88857653266576 | MSE - 126.28273010253906 | MAE - 871253.0
Image 4990 |  PSNR - 26.389371068788876 | MSE - 447.98606872558594 | MAE - 1195115.0
Image 4991 |  PSNR - 30.097343591865897 | MSE - 190.75119018554688 | MAE - 1008506.0
Image 4992 |  PSNR - 34.66637505955141 | MSE - 66.61378479003906 | MAE - 574021.0
Image 4993 |  PSNR - 36.08956098419644 | MSE - 48.00047302246094 | MAE - 556151.0
Image 4994 |  PSNR - 31.67009019682805 | MSE - 132.79832458496094 | MAE - 859859.0
Image 4995 |  PSNR - 35.052470634560486 | MSE - 60.94731140136719 | MAE - 616643.0
Image 4996 |  PSNR - 26.560981444327286 | MSE - 430.6291961669922 | MAE - 1550699.0
Image 4997 |  PSNR - 31.15941265623414 | MSE - 149.36895751953125 | MAE - 886846.0
Image 4998 |  PSNR - 31.222875119649625 | MSE - 147.20213317871094 | MAE - 891459.0
Image 4999 |  PSNR - 29.041833663646482 | MSE - 243.23062133789062 | MAE - 1226334.0
Image 5000 |  PSNR - 32.69052394776483 | MSE - 104.99031066894531 | MAE - 722977.0
Image 5001 |  PSNR - 33.15059589909047 | MSE - 94.43696594238281 | MAE - 623731.0
Image 5002 |  PSNR - 27.980474803886338 | MSE - 310.566162109375 | MAE - 1179058.0
Image 5003 |  PSNR - 26.542311479317537 | MSE - 432.4844207763672 | MAE - 1757475.0
Image 5004 |  PSNR - 29.720248432155174 | MSE - 208.05433654785156 | MAE - 951801.0
Image 5005 |  PSNR - 31.657510353896114 | MSE - 133.1835479736328 | MAE - 798479.0
Image 5006 |  PSNR - 25.883975405765153 | MSE - 503.2735137939453 | MAE - 1576549.0
Image 5007 |  PSNR - 30.62155112749316 | MSE - 169.06219482421875 | MAE - 837442.0
Image 5008 |  PSNR - 24.7433135270948 | MSE - 654.4406433105469 | MAE - 2034256.0
Image 5009 |  PSNR - 31.209409397983418 | MSE - 147.6592559814453 | MAE - 912883.0
Image 5010 |  PSNR - 33.55770670563671 | MSE - 85.98663330078125 | MAE - 674314.0
Image 5011 |  PSNR - 30.851191623520823 | MSE - 160.35498046875 | MAE - 705186.0
Image 5012 |  PSNR - 27.499694913028378 | MSE - 346.92222595214844 | MAE - 907729.0
Image 5013 |  PSNR - 29.200440174278476 | MSE - 234.50796508789062 | MAE - 1112240.0
Image 5014 |  PSNR - 22.044465489430017 | MSE - 1218.3023071289062 | MAE - 2568046.0
Image 5015 |  PSNR - 31.350455123726285 | MSE - 142.94076538085938 | MAE - 925824.0
Image 5016 |  PSNR - 30.45700524905137 | MSE - 175.5905303955078 | MAE - 1081661.0
Image 5017 |  PSNR - 23.727001286141885 | MSE - 826.9923400878906 | MAE - 1829714.0
Image 5018 |  PSNR - 35.39052059168965 | MSE - 56.3831787109375 | MAE - 603030.0
Image 5019 |  PSNR - 19.495128014368245 | MSE - 2191.2342834472656 | MAE - 3453844.0
Image 5020 |  PSNR - 35.76789934821945 | MSE - 51.69061279296875 | MAE - 482146.0
Image 5021 |  PSNR - 33.533171449024756 | MSE - 86.47378540039062 | MAE - 518832.0
Image 5022 |  PSNR - 26.5230908971256 | MSE - 434.4027099609375 | MAE - 1254690.0
Image 5023 |  PSNR - 28.75346317303018 | MSE - 259.92933654785156 | MAE - 985171.0
Image 5024 |  PSNR - 34.865823609671615 | MSE - 63.623748779296875 | MAE - 540562.0
Image 5025 |  PSNR - 27.25593715852099 | MSE - 366.9508514404297 | MAE - 1340441.0
Image 5026 |  PSNR - 35.63649598495268 | MSE - 53.27850341796875 | MAE - 525130.0
Image 5027 |  PSNR - 29.61577853367343 | MSE - 213.11978149414062 | MAE - 917438.0
Image 5028 |  PSNR - 32.21142008001713 | MSE - 117.23562622070312 | MAE - 850782.0
Image 5029 |  PSNR - 32.508469904603274 | MSE - 109.48500061035156 | MAE - 704461.0
Image 5030 |  PSNR - 32.703668002241535 | MSE - 104.67303466796875 | MAE - 681800.0
Image 5031 |  PSNR - 26.303036577483837 | MSE - 456.9808044433594 | MAE - 1543760.0
Image 5032 |  PSNR - 27.47739314779119 | MSE - 348.70831298828125 | MAE - 1304070.0
Image 5033 |  PSNR - 38.624185309293594 | MSE - 26.778305053710938 | MAE - 376201.0
Image 5034 |  PSNR - 28.07892352889189 | MSE - 303.60523986816406 | MAE - 1197507.0
Image 5035 |  PSNR - 28.48077998034676 | MSE - 276.77293395996094 | MAE - 1081499.0
Image 5036 |  PSNR - 28.06043678291481 | MSE - 304.9003601074219 | MAE - 1258972.0
Image 5037 |  PSNR - 32.31442084927905 | MSE - 114.48788452148438 | MAE - 840798.0
Image 5038 |  PSNR - 32.0039263043829 | MSE - 122.9727783203125 | MAE - 851002.0
Image 5039 |  PSNR - 24.605277239421163 | MSE - 675.5755004882812 | MAE - 1621742.0
Image 5040 |  PSNR - 35.27903819541425 | MSE - 57.84925842285156 | MAE - 562205.0
Image 5041 |  PSNR - 32.05571072123065 | MSE - 121.51518249511719 | MAE - 777863.0
Image 5042 |  PSNR - 26.313732833659273 | MSE - 455.856689453125 | MAE - 1638992.0
Image 5043 |  PSNR - 24.625003303139643 | MSE - 672.5139312744141 | MAE - 1346149.0
Image 5044 |  PSNR - 32.25005479186428 | MSE - 116.19732666015625 | MAE - 830402.0
Image 5045 |  PSNR - 32.76066384446325 | MSE - 103.30830383300781 | MAE - 545441.0
Image 5046 |  PSNR - 19.560057544974295 | MSE - 2158.717742919922 | MAE - 2854480.0
Image 5047 |  PSNR - 35.64785931662137 | MSE - 53.1392822265625 | MAE - 530998.0
Image 5048 |  PSNR - 32.41793350433249 | MSE - 111.79136657714844 | MAE - 794051.0
Image 5049 |  PSNR - 27.080086502656524 | MSE - 382.114013671875 | MAE - 1316294.0
Image 5050 |  PSNR - 25.876814818456545 | MSE - 504.10398864746094 | MAE - 1797219.0
Image 5051 |  PSNR - 26.424989599808786 | MSE - 444.3269500732422 | MAE - 1474869.0
Image 5052 |  PSNR - 30.79885169961247 | MSE - 162.29922485351562 | MAE - 918410.0
Image 5053 |  PSNR - 23.817411002268774 | MSE - 809.9542999267578 | MAE - 2193813.0
Image 5054 |  PSNR - 34.09336058290778 | MSE - 76.00909423828125 | MAE - 587960.0
Image 5055 |  PSNR - 38.294084385607036 | MSE - 28.893035888671875 | MAE - 367964.0
Image 5056 |  PSNR - 25.26480222117897 | MSE - 580.3919677734375 | MAE - 1450862.0
Image 5057 |  PSNR - 22.529630982435197 | MSE - 1089.528305053711 | MAE - 2741261.0
Image 5058 |  PSNR - 38.19198490411005 | MSE - 29.580337524414062 | MAE - 388201.0
Image 5059 |  PSNR - 33.98331617803348 | MSE - 77.95967102050781 | MAE - 600255.0
Image 5060 |  PSNR - 29.945611404119816 | MSE - 197.5333709716797 | MAE - 1067075.0
Image 5061 |  PSNR - 24.26407355154695 | MSE - 730.7928009033203 | MAE - 1876981.0
Image 5062 |  PSNR - 38.22828977911376 | MSE - 29.334091186523438 | MAE - 406075.0
Image 5063 |  PSNR - 28.884496806230608 | MSE - 252.2039794921875 | MAE - 1239182.0
Image 5064 |  PSNR - 38.94785523203678 | MSE - 24.855133056640625 | MAE - 369564.0
Image 5065 |  PSNR - 23.75952704969057 | MSE - 820.8218536376953 | MAE - 1953979.0
Image 5066 |  PSNR - 29.45010991061227 | MSE - 221.40663146972656 | MAE - 1023535.0
Image 5067 |  PSNR - 33.50220560115421 | MSE - 87.09255981445312 | MAE - 705630.0
Image 5068 |  PSNR - 30.45137317027463 | MSE - 175.81838989257812 | MAE - 1045190.0
Image 5069 |  PSNR - 24.037958423516464 | MSE - 769.8493957519531 | MAE - 1494540.0
Image 5070 |  PSNR - 29.260327386036128 | MSE - 231.29640197753906 | MAE - 1097357.0
Image 5071 |  PSNR - 22.2066685990656 | MSE - 1173.6396026611328 | MAE - 1694727.0
Image 5072 |  PSNR - 29.184070201854475 | MSE - 235.39356994628906 | MAE - 1013935.0
Image 5073 |  PSNR - 35.343417576866365 | MSE - 56.99803161621094 | MAE - 527827.0
Image 5074 |  PSNR - 31.398951887473693 | MSE - 141.35345458984375 | MAE - 865018.0
